k,class,class_code,x_mean,x_min,x_max,x_amplitude,x_rel_amp,y_mean,y_min,y_max,y_amplitude,y_rel_amp,z_mean,z_min,z_max,z_amplitude,z_rel_amp
16.6,stable_coexistence,0,30.000000002635694,29.999999998921915,30.000000085282576,8.636066084477534e-08,2.878688694572933e-09,0.1369610496832868,0.13696104924347602,0.13696104970213116,4.5865514164411536e-10,3.34879984276348e-09,0.13696104968319597,0.13696104924054972,0.13696104970213083,4.6158110666993935e-10,3.37016332554122e-09
16.8,stable_coexistence,0,30.000000002635318,29.99999999894803,30.000000084133475,8.51854444761102e-08,2.839514815620906e-09,0.13537113554269986,0.13537113510813012,0.1353711355611967,4.530665842494841e-10,3.3468477783919513e-09,0.1353711355426101,0.13537113510527726,0.1353711355611965,4.559192468001072e-10,3.3679206794907647e-09
17.0,stable_coexistence,0,30.000000002634334,29.99999999897295,30.000000082984517,8.401156748050198e-08,2.8003855824374943e-09,0.13381772662630717,0.13381772619695276,0.13381772664447072,4.475179671281637e-10,3.344235314786636e-09,0.13381772662621846,0.1338177261941716,0.13381772664447047,4.5029888151582043e-10,3.365016675059786e-09
17.2,stable_coexistence,0,30.000000002632806,29.999999998996824,30.000000081836355,8.283953079057937e-08,2.761317692776979e-09,0.1322995794221242,0.13229957899795503,0.132299579439968,4.420129817717111e-10,3.3410006570118456e-09,0.13229957942203657,0.13229957899524392,0.13229957943996765,4.447237300642115e-10,3.3614901272326525e-09
17.400000000000002,stable_coexistence,0,30.000000002630763,29.999999999019664,30.00000008068965,8.166998455294561e-08,2.722332818192793e-09,0.130815506284836,0.13081550586581775,0.1308155063023723,4.365545425155659e-10,3.337177334046427e-09,0.1308155062847494,0.13081550586317509,0.1308155063023719,4.3919681780302255e-10,3.357375820929122e-09
17.6,stable_coexistence,0,30.000000002628212,29.99999999904155,30.000000079544932,8.050338351495157e-08,2.6834461169299634e-09,0.12936437233208942,0.12936437191818445,0.1293643723493299,4.311454526728653e-10,3.332799014910185e-09,0.1293643723320039,0.1293643719156086,0.12936437234932952,4.3372092028981513e-10,3.352707646404373e-09
17.8,stable_coexistence,0,30.000000002625203,29.999999999062553,30.0000000784028,7.934024637279435e-08,2.6446748788617184e-09,0.1279450925455024,0.12794509213666985,0.12794509256245787,4.257880159563854e-10,3.3278964240457663e-09,0.12794509254541794,0.1279450921341593,0.1279450925624575,4.2829820245948724e-10,3.3475156720641444e-09
18.0,stable_coexistence,0,30.000000002621743,29.999999999082675,30.000000077263675,7.818099945211543e-08,2.6060333148427694e-09,0.12655662906080034,0.12655662865699646,0.12655662907748114,4.204846748567803e-10,3.3225021713779034e-09,0.1265566290607169,0.12655662865454967,0.12655662907748083,4.229311623138443e-10,3.3418333393735954e-09
18.2,stable_coexistence,0,30.00000000261789,29.999999999102002,30.00000007612799,7.702598736614163e-08,2.5675329119806704e-09,0.12519798863283502,0.1251979882340141,0.1251979886492509,4.152368171528309e-10,3.3166412790430854e-09,0.12519798863275255,0.12519798823162956,0.12519798864925072,4.176211598760915e-10,3.3356858559534075e-09
18.400000000000002,stable_coexistence,0,30.000000002613632,29.999999999120547,30.000000074996137,7.58755902552366e-08,2.5291863416208747e-09,0.12386822026245556,0.12386821986856936,0.1238682202786157,4.100463441014668e-10,3.3103433893911243e-09,0.12386822026237417,0.12386821986624566,0.12386822027861556,4.1236990211412916e-10,3.329101695662177e-09
18.6,stable_coexistence,0,30.000000002609017,29.999999999138385,30.000000073868524,7.473013852177246e-08,2.4910046171757797e-09,0.12256641297329715,0.12256641258429585,0.12256641298921034,4.049144908258029e-10,3.3036333609111657e-09,0.12256641297321676,0.12256641258203158,0.12256641298921012,4.0717854088434535e-10,3.3221053876588425e-09
18.8,stable_coexistence,0,30.000000002604054,29.99999999915554,30.000000072745397,7.358985598671097e-08,2.452995199344108e-09,0.12129169372755055,0.12129169334338293,0.12129169374322486,3.998419373374418e-10,3.2965318980174914e-09,0.12129169372747114,0.12129169334117668,0.12129169374322454,4.020478672206451e-10,3.3147188802886892e-09
19.0,stable_coexistence,0,30.000000002598753,29.999999999172058,30.000000071627095,7.245503752528748e-08,2.4151679173003686e-09,0.12004322547067696,0.12004322509129024,0.12004322548612004,3.948297938594081e-10,3.289063521171798e-09,0.12004322547059854,0.12004322508914068,0.12004322548611962,3.9697893583490185e-10,3.306966588732058e-09
19.200000000000003,stable_coexistence,0,30.000000002593165,29.99999999918796,30.00000007052115,7.133319002150529e-08,2.3777730005113112e-09,0.11882020529585388,0.11882020492119434,0.11882020531107307,3.898787265255166e-10,3.2812493931881613e-09,0.11882020529577643,0.11882020491910017,0.11882020531107283,3.9197266266111086e-10,3.298872120994733e-09
19.400000000000002,stable_coexistence,0,30.000000002587274,29.99999999920326,30.000000069448713,7.024545212175326e-08,2.341515070523171e-09,0.11762186271968214,0.11762186234969511,0.11762186273468445,3.84989332080643e-10,3.273110314518237e-09,0.11762186271960563,0.11762186234765505,0.11762186273468428,3.8702922811051366e-10,3.2904531450342265e-09
19.6,stable_coexistence,0,30.000000002581118,29.99999999921801,30.000000068414195,6.919618655842896e-08,2.306539551749184e-09,0.11644745806136125,0.11644745769599149,0.11644745807615332,3.801618325693923e-10,3.2646640716628195e-09,0.1164474580612857,0.11644745769400429,0.11644745807615302,3.821487293276249e-10,3.281726674759175e-09
19.8,stable_coexistence,0,30.000000002574698,29.99999999923225,30.000000067411293,6.81790410794747e-08,2.2726347024541118e-09,0.11529628091816099,0.1152962805573525,0.11529628093274902,3.753965194253084e-10,3.255929128293107e-09,0.11529628091808637,0.11529628055541692,0.11529628093274874,3.7733181856847153e-10,3.2727145712232312e-09
20.0,stable_coexistence,0,30.000000002568036,29.999999999245958,30.000000066440844,6.719488609974178e-08,2.239829536466327e-09,0.11416764873057658,0.11416764837427322,0.11416764874496656,3.7069333713724006e-10,3.2469210083500393e-09,0.11416764873050292,0.11416764837238809,0.1141676487449664,3.725783154218121e-10,3.263431625024477e-09
