x_mean,x_min,x_max,x_amp,relative_amp_x,y_mean,y_min,y_max,y_amp,relative_amp_y,z_mean,z_min,z_max,z_amp,relative_amp_z,k_fear,alpha_mem,class,continuation
30.000000000011187,29.99999998780114,30.000000012199987,2.4398847386919442e-08,8.132949128969844e-10,0.14923043658528476,0.14923043658483004,0.14923043658574034,9.102996134657815e-13,6.0999594606120975e-12,0.1492304365904549,0.1492304309541048,0.14923044221700812,1.1262903332198704e-08,7.547323179810109e-08,15.200000000000001,10.0,stable_coexistence,True
30.000000000012726,29.99999998778885,30.000000012212283,2.4423432165576742e-08,8.141144055188523e-10,0.1473447112070501,0.14734471120660084,0.14734471120750028,8.994471834000706e-13,6.1043737235336195e-12,0.1473447112128515,0.1473447056406601,0.14734471677396274,1.1133302640908838e-08,7.555956741976514e-08,15.4,10.0,stable_coexistence,True
30.0000000000138,29.999999987783898,30.00000001221548,2.443158209075591e-08,8.14386069691462e-10,0.1455060723180483,0.14550607231760446,0.1455060723184932,8.887335312124378e-13,6.1078793279756e-12,0.14550607232425766,0.1455060668181651,0.14550607781764283,1.0999477717543726e-08,7.559463011932584e-08,15.600000000000001,10.0,stable_coexistence,True
30.000000000014975,29.999999987774135,30.000000012227687,2.4453552072145612e-08,8.151184024044197e-10,0.14371277719820577,0.14371277719776704,0.14371277719864547,8.784362126590395e-13,6.112443373364119e-12,0.1437127772048611,0.14371277176106326,0.1437127826361519,1.0875088635176056e-08,7.567238520203431e-08,15.8,10.0,stable_coexistence,True
30.00000000001639,29.99999998776653,30.000000012233265,2.446673619260764e-08,8.155578730864487e-10,0.1419631681187036,0.14196316811826998,0.14196316811913834,8.683609387105662e-13,6.116804451548747e-12,0.1419631681259019,0.1419631627437471,0.14196317349358187,1.0749834772338929e-08,7.572270268531605e-08,16.0,10.0,stable_coexistence,True
30.000000000019767,29.999999987759956,30.000000012242424,2.448246760877737e-08,8.160822536253475e-10,0.14025566722090677,0.14025566722047825,0.1402556672213369,8.586464872450961e-13,6.122009215403616e-12,0.140255667229482,0.14025566190707348,0.14025567253575966,1.0628686181179958e-08,7.578079653433076e-08,16.2,10.0,stable_coexistence,True
30.000000000023256,29.999999987748826,30.000000012249394,2.4500568684970858e-08,8.166856228317017e-10,0.13858877176131928,0.13858877176089562,0.1385887717617446,8.489875469308572e-13,6.125947550692467e-12,0.13858877177129708,0.1385887665052566,0.13858877701661088,1.0511354286979468e-08,7.584564140773065e-08,16.400000000000002,10.0,stable_coexistence,True
30.000000000026297,29.99999998774263,30.000000012259015,2.4516385366268878e-08,8.172128455415524e-10,0.13696104969238834,0.13696104969196948,0.13696104969280892,8.394396289190809e-13,6.129039101250433e-12,0.1369610497035502,0.1369610444948328,0.13696105489066374,1.0395830946086093e-08,7.590355775245433e-08,16.6,10.0,stable_coexistence,True
30.000000000025857,29.999999987731343,30.000000012269894,2.4538550746910914e-08,8.179516915629649e-10,0.13537113555179592,0.13537113555138156,0.135371135552212,8.304468224196171e-13,6.134593013705906e-12,0.13537113556262836,0.13537113040924176,0.13537114069487796,1.0285636203866133e-08,7.598101442409475e-08,16.8,10.0,stable_coexistence,True
30.000000000026503,29.999999987723832,30.000000012274636,2.4550804056389097e-08,8.183601352122197e-10,0.1338177266353944,0.13381772663498465,0.13381772663580588,8.212319713152283e-13,6.136944573469371e-12,0.13381772664638106,0.13381772154817465,0.13381773172197786,1.0173803216551036e-08,7.602732068046342e-08,17.0,10.0,stable_coexistence,True
30.000000000012477,29.999999987714386,30.00000001228591,2.4571523482563862e-08,8.190507827517608e-10,0.13229957943119983,0.13229957943079387,0.13229957943160656,8.126832540256146e-13,6.142750094244208e-12,0.13229957943631349,0.1322995743972799,0.13229958446523873,1.0067958827741919e-08,7.609970394888778e-08,17.2,10.0,stable_coexistence,True
30.00000000002253,29.99999998770659,30.00000001229204,2.458545012018476e-08,8.195150040055159e-10,0.13081550629389607,0.1308155062934947,0.130815506294299,8.043010701896947e-13,6.1483618645068485e-12,0.13081550630302255,0.13081550131275754,0.13081551127447189,9.961714342310302e-09,7.615086791896612e-08,17.400000000000002,10.0,stable_coexistence,True
30.000000000021632,29.999999987698356,30.000000012303325,2.460496872913609e-08,8.201656243039176e-10,0.1293643723411318,0.12936437234073464,0.12936437234153042,7.957801084756966e-13,6.151462679160887e-12,0.12936437234980688,0.12936436741144647,0.12936437727152528,9.860078808987538e-09,7.62194306655718e-08,17.6,10.0,stable_coexistence,True
30.000000000019806,29.999999987689545,30.000000012311457,2.462191162067029e-08,8.207303873551072e-10,0.1279450925545244,0.12794509255413117,0.12794509255491887,7.877032359715486e-13,6.1565724815096635e-12,0.12794509256237963,0.12794508767491483,0.12794509743452545,9.759610619664016e-09,7.627967922903677e-08,17.8,10.0,stable_coexistence,True
30.000000000013056,29.99999998767891,30.000000012320047,2.4641138907099958e-08,8.213712969029471e-10,0.12655662906979973,0.12655662906941023,0.12655662907018994,7.797096301942474e-13,6.160954474838718e-12,0.12655662907492582,0.12655662423850764,0.12655663390069896,9.66219132481072e-09,7.634678163728608e-08,18.0,10.0,stable_coexistence,True
30.000000000019387,29.999999987672023,30.000000012326907,2.4654884356323237e-08,8.218294785435495e-10,0.12519798864180914,0.12519798864142392,0.12519798864219558,7.716605132657151e-13,6.1635216478378784e-12,0.12519798864933496,0.12519798385923428,0.12519799342398094,9.564746661361312e-09,7.639696743111953e-08,18.2,10.0,stable_coexistence,True
30.000000000019288,29.999999987663443,30.000000012335924,2.4672480947174336e-08,8.224160315719218e-10,0.12386822027140251,0.12386822027102092,0.12386822027178505,7.641387522738796e-13,6.16896529709911e-12,0.12386822027880716,0.12386821553587268,0.12386822500669006,9.4708173803415e-09,7.645881533574775e-08,18.400000000000002,10.0,stable_coexistence,True
30.000000000018012,29.99999998765655,30.000000012345573,2.468902238206283e-08,8.229674127349062e-10,0.12256641298221513,0.12256641298183744,0.12256641298259394,7.564920911917739e-13,6.172099458400334e-12,0.12256641298905331,0.12256640829338658,0.1225664176718382,9.378451612529481e-09,7.651730505722293e-08,18.6,10.0,stable_coexistence,True
30.000000000014975,29.999999987646504,30.00000001235511,2.470860493986038e-08,8.236201646615742e-10,0.12129169373643796,0.12129169373606366,0.12129169373681305,7.493866638341729e-13,6.1783840322683755e-12,0.12129169374206535,0.12129168909217482,0.12129169838129093,9.28911611519645e-09,7.65849319811938e-08,18.8,10.0,stable_coexistence,True
30.000000000011994,29.99999998763735,30.00000001236102,2.4723671998572172e-08,8.241223999520488e-10,0.1200432254795323,0.12004322547916176,0.12004322547990363,7.418787806301452e-13,6.180097024720962e-12,0.12004322548400033,0.1200432208792574,0.12004323007920611,9.199948719507134e-09,7.663863314516393e-08,19.0,10.0,stable_coexistence,True
30.000000000009113,29.999999987628655,30.0000000123705,2.4741844129039237e-08,8.247281376343632e-10,0.11882020530467567,0.11882020530430845,0.11882020530504353,7.350786646043161e-13,6.1864786608747235e-12,0.11882020530803604,0.11882020074767191,0.11882020986137184,9.113699933616104e-09,7.670160062350123e-08,19.200000000000003,10.0,stable_coexistence,True
30.000000000006818,29.999999987619294,30.000000012380482,2.4761188655020305e-08,8.253729551671285e-10,0.117621862728469,0.11762186272810492,0.11762186272883333,7.284173264565652e-13,6.192873582795823e-12,0.1176218627309578,0.11762185821361999,0.11762186724323731,9.029617317746208e-09,7.676818839643206e-08,19.400000000000002,10.0,stable_coexistence,True
30.000000000004665,29.999999987609716,30.000000012387375,2.4777659035635224e-08,8.259219678543516e-10,0.11644745807011206,0.11644745806975171,0.11644745807047281,7.21103732281847e-13,6.192524458897882e-12,0.11644745807180416,0.11644745359650806,0.11644746254269403,8.946185972580345e-09,7.68259446847444e-08,19.6,10.0,stable_coexistence,True
30.000000000002256,29.99999998760261,30.000000012397877,2.479526628462736e-08,8.265088761541556e-10,0.1152962809268744,0.11529628092651707,0.11529628092723165,7.145811720121742e-13,6.1977816306077805e-12,0.11529628092767889,0.11529627649456628,0.1152962853593454,8.864779119099886e-09,7.688694767686e-08,19.8,10.0,stable_coexistence,True
30.000000000000206,29.999999987592304,30.000000012406534,2.4814230670244797e-08,8.2714102234146e-10,0.11416764873925175,0.11416764873889765,0.11416764873960597,7.083222897108499e-13,6.20422946015458e-12,0.11416764873932674,0.11416764434634165,0.11416765313175585,8.785414201684105e-09,7.695187120535738e-08,20.0,10.0,stable_coexistence,True
